type,description,severity,location.type,location.coordinates[0],location.coordinates[1],location.name,reportedAt,verified
unsafe_area,Organization interview cost street consumer girl adult summer each production lead player human.,5,Point,77.19112882258692,28.64917853714356,Mera Bridge,2025-01-23T21:31:39,True
poor_lighting,Account accept black ok young security.,2,Point,77.04781689070099,28.619582944779374,Kali Basti,2024-12-11T06:03:20,True
harassment,Than successful third start company family final draw yard six.,3,Point,77.10721816907838,28.720323974070176,Rithala Metro,2024-12-29T15:51:01,False
unsafe_area,Box tree fine responsibility fight peace box with around resource need action.,4,Point,77.06940321290399,28.47856234805656,IFFCO Chowk,2024-12-18T21:51:05,False
theft,Mouth control almost effort another down yard.,3,Point,77.25908803256681,28.73406695313335,Sonia Vihar,2025-03-20T16:53:27,False
harassment,Act thank value dark phone nothing box study cold herself race agent.,3,Point,77.18486037811937,28.49763248343072,Chattarpur,2025-05-14T21:37:05,False
theft,That Democrat enter away do raise senior cost late civil challenge than this.,3,Point,77.21055944364402,28.646155629435327,Paharganj,2024-07-18T18:00:40,True
unsafe_area,Born job nor rise close west seat cold.,5,Point,77.25096812645633,28.50488194641572,Sangam Vihar,2024-11-11T11:46:41,True
unsafe_area,Quickly big serious husband measure both item type some score in career.,4,Point,77.0679214123344,28.480065629357334,IFFCO Chowk,2025-02-01T15:18:50,False
unsafe_area,Conference benefit country however either college.,4,Point,77.25033037740064,28.59210180752298,Nizamuddin Station,2024-12-03T07:04:27,False
theft,Sister color American of base rate use full.,4,Point,77.05152121875369,28.622083509885822,Uttam Nagar,2025-02-18T07:17:56,True
theft,Executive purpose guess culture part exactly.,4,Point,77.22134125464014,28.70963212946784,Majnu Ka Tilla,2024-07-13T07:32:27,True
theft,Professor agree follow floor month maybe.,2,Point,77.08849201022176,28.692454111596053,Begumpur,2024-08-17T02:16:13,True
harassment,Fact upon land discussion market economy later man safe next risk you practice.,5,Point,77.24441522367542,28.568135398655578,Moolchand Flyover,2024-11-13T23:38:57,False
poor_lighting,Process store fund member focus responsibility account marriage clear.,2,Point,77.27611697938202,28.683162160083256,Seelampur,2024-08-18T07:55:19,False
poor_lighting,Political word drug rise nature north brother ready traditional candidate guess.,3,Point,77.4270168828592,28.707559294628744,Hindon Flyover,2024-07-19T10:09:52,False
unsafe_area,As cover agree time sure move authority peace.,4,Point,77.21062783994238,28.52294968054385,Saket,2024-06-29T19:55:49,False
poor_lighting,Ahead field husband ask purpose point story task listen back.,2,Point,77.2222796375385,28.7087726346904,Majnu Ka Tilla,2024-07-18T22:16:36,True
theft,Any hotel must voice tax note treatment news weight piece become.,5,Point,77.0883789567993,28.482857844614216,Sikandarpur Metro,2025-05-27T18:15:20,False
theft,Stop language produce agent play myself bag east work.,3,Point,77.13368020649557,28.66583331579564,Zakhira Flyover,2025-01-02T21:28:12,False
unsafe_area,Officer trial between send suddenly start friend.,5,Point,77.16266349484194,28.583416498901453,Dhaula Kuan,2024-11-19T11:43:57,True
theft,Somebody I keep top once full environmental human ahead low nothing so.,5,Point,77.25007525296883,28.591098207548665,Nizamuddin Station,2024-12-06T04:17:55,False
theft,Fill avoid tonight thank level sometimes can check day above region.,2,Point,77.13377190535337,28.665459981454678,Zakhira Flyover,2024-10-28T09:41:17,True
other,Figure measure class leave carry television rock arrive.,2,Point,77.24649331122909,28.545671412385953,Sant Nagar,2025-06-05T18:14:00,False
other,Player popular consumer environmental nor listen dog remember material without.,2,Point,77.42688171080316,28.707439219270892,Hindon Flyover,2024-08-20T00:55:36,False
harassment,Part wear Democrat right red through phone clear top air spring drug me.,5,Point,77.24587210732695,28.54578269609054,Sant Nagar,2025-02-28T02:45:19,False
other,Crime paper more she experience experience career lawyer one discussion reveal.,3,Point,77.18537551390784,28.49830504355585,Chattarpur,2024-11-14T01:28:09,False
poor_lighting,Capital dream back run indicate law coach will list four.,2,Point,77.25097043730149,28.5051963552433,Sangam Vihar,2025-05-16T23:56:54,False
unsafe_area,Store tax time voice piece argue bit interest.,2,Point,77.20938420995034,28.661745326977606,Sadar Bazar,2024-09-17T22:48:48,False
poor_lighting,Single bring reality card hear ready eight ready gas.,2,Point,77.03750880701216,28.586040624066555,Dwarka Sec 9,2025-05-19T18:33:06,True
poor_lighting,Deep commercial than news consider describe hair allow every hair son.,2,Point,77.10685136095549,28.72028868392278,Rithala Metro,2024-07-29T23:42:34,False
poor_lighting,Data that value base black fund threat enter yard.,3,Point,77.12278471528752,28.536199994757148,Mahipalpur,2024-10-21T14:02:44,True
other,Political coach spend place mother federal task should her media tonight avoid.,3,Point,77.2195797935619,28.6423047133472,Kamla Bridge,2025-02-11T19:52:01,False
poor_lighting,But travel event make particular top produce.,3,Point,77.24366022121791,28.567717149144396,Moolchand Flyover,2024-10-04T10:17:28,False
unsafe_area,Only there wrong community kid daughter Democrat traditional.,2,Point,77.0879206487903,28.693808878972625,Begumpur,2025-02-09T14:33:32,False
other,Think hear population speech growth take article firm budget happy want away.,4,Point,77.0381321774315,28.585742742881358,Dwarka Sec 9,2025-01-05T22:19:35,False
unsafe_area,Task lose notice true today any when spend.,4,Point,77.08950754749748,28.482847828091714,Sikandarpur Metro,2025-01-17T01:34:37,False
theft,Employee science young agent me cell identify feel.,4,Point,77.17153601491727,28.46062822968413,Fatehpur Beri,2024-09-15T03:24:47,False
unsafe_area,Movement quite without vote final seat write player TV place actually inside.,4,Point,77.21982003594805,28.64558958080665,GB Road,2025-03-30T04:48:27,False
harassment,Home rise help ten phone drug knowledge finally bill speech sometimes somebody million.,5,Point,77.25049873493833,28.590761106823173,Nizamuddin Station,2024-12-22T04:37:40,False
other,What pick history across back significant just glass across blue clearly able road.,3,Point,77.25043777087886,28.590655553922865,Nizamuddin Station,2024-08-27T15:44:18,False
theft,Indeed ability effect apply travel lose newspaper.,4,Point,77.25774516064412,28.734034051228633,Sonia Vihar,2025-04-25T13:46:04,False
theft,Must smile while memory dinner card understand art hospital bag section pay far.,2,Point,77.42573549222523,28.706403269529215,Hindon Flyover,2024-11-05T21:59:13,False
theft,Sure peace several pay sport sell.,5,Point,77.15203675013066,28.648388727501978,Shadipur Metro,2024-12-07T06:28:21,False
theft,Themselves clearly use positive experience everything especially either add little success college.,4,Point,77.4270079107073,28.70742816061026,Hindon Flyover,2025-03-15T11:39:09,True
harassment,True attack woman often college relate successful science remember outside lead food.,4,Point,77.03784700475505,28.586926490659405,Dwarka Sec 9,2024-12-14T05:07:13,True
harassment,Degree send majority share mean or agreement fire long light star.,3,Point,77.16231393829916,28.582309525435026,Dhaula Kuan,2025-02-18T12:51:11,False
harassment,Support decade kitchen administration find personal American only painting role movement first.,4,Point,77.04940333531276,28.61904779325626,Kali Basti,2025-04-10T05:50:19,True
harassment,Stage discover argue door win its agent card green.,2,Point,77.257403680019,28.734153560445463,Sonia Vihar,2025-01-14T16:06:05,False
harassment,Important plan him respond take industry ground put trade hotel trade force bank commercial.,4,Point,77.22202272359523,28.709498366568923,Majnu Ka Tilla,2024-07-06T14:06:43,False
poor_lighting,Matter can close carry financial pretty trip.,2,Point,77.21018687973644,28.663139460400277,Sadar Bazar,2025-01-04T21:45:50,False
poor_lighting,Theory candidate everyone old article give.,2,Point,77.15186569826172,28.648107962390238,Shadipur Metro,2025-04-15T19:05:55,False
other,Plan focus health from song political like law role opportunity also language thus.,2,Point,77.2514776436285,28.50477892682417,Sangam Vihar,2025-06-07T05:06:39,False
harassment,Similar follow to magazine teacher nice see risk road seek.,5,Point,77.22085613729809,28.642255322727117,Kamla Bridge,2024-10-20T17:36:59,False
unsafe_area,Color wall voice season stop information.,5,Point,77.22012735676051,28.644489103910804,GB Road,2025-04-18T11:42:14,False
unsafe_area,Suffer anything process south significant system system open play compare event rate suggest.,4,Point,77.03739859158023,28.58749146315858,Dwarka Sec 9,2024-11-27T17:36:50,False
other,Theory decade person many question once very pattern central star.,5,Point,77.20953542305077,28.662848440941115,Sadar Bazar,2025-02-27T15:31:34,False
other,Fund also a night service garden research walk executive increase science like.,3,Point,77.20997223742617,28.66282971803144,Sadar Bazar,2024-10-16T19:31:44,True
theft,Student myself attorney year put part lot relate.,3,Point,77.13498035401798,28.665234215499545,Zakhira Flyover,2024-10-22T01:47:08,True
other,Past individual fine rich security against arrive government.,4,Point,77.25869167537053,28.734863795078052,Sonia Vihar,2024-06-23T04:22:36,True
other,So daughter those baby money marriage many large miss practice top.,2,Point,77.22122540170871,28.64418009520279,GB Road,2025-02-03T17:55:16,False
other,Probably reality American bill west at be this.,4,Point,77.42615369189527,28.707250734628598,Hindon Flyover,2024-11-10T20:02:43,False
harassment,Yeah dark stock sound discuss mean.,2,Point,77.03645036676872,28.811514026117614,Bawana,2024-11-06T14:34:06,False
theft,Example more feeling information source involve professor quality piece.,2,Point,77.24319567105078,28.566824775916416,Moolchand Flyover,2025-06-06T00:03:05,True
other,Beautiful likely network answer citizen training all drive.,4,Point,77.25789205933494,28.734186783578156,Sonia Vihar,2024-11-22T20:10:05,False
poor_lighting,Right rich including vote situation lawyer table garden west help ground federal.,2,Point,77.21935892086134,28.642553274920726,Kamla Bridge,2025-02-09T06:43:09,True
other,Debate tonight mean party south receive.,2,Point,77.21580630145206,28.540070635112453,Malviya Nagar,2024-08-31T22:33:35,True
other,Sign return blue anything high daughter fire day state Mr.,3,Point,77.42622911048186,28.70741996951667,Hindon Flyover,2025-03-25T14:14:27,False
unsafe_area,Court economic present these day quickly work.,5,Point,77.05196439109092,28.621867963744663,Uttam Nagar,2024-10-13T09:09:27,False
theft,Fire section agreement age heavy admit catch somebody add key response floor.,3,Point,77.06901162000884,28.478554620811995,IFFCO Chowk,2024-08-01T08:35:28,False
theft,Figure medical join blue view without where none each.,3,Point,77.03741501808614,28.58722911472445,Dwarka Sec 9,2024-09-21T11:55:57,False
harassment,Law these through law approach on approach.,5,Point,77.16300975159562,28.58225406625863,Dhaula Kuan,2025-01-20T14:12:46,True
harassment,Stay truth general project citizen scientist simple guess per law.,2,Point,76.99287974383168,28.610446294994272,Najafgarh,2025-04-08T21:29:33,False
theft,Claim national Mr most short owner be.,3,Point,77.25740470912307,28.73523379251076,Sonia Vihar,2025-03-01T15:16:49,False
poor_lighting,West feel owner weight himself rise person attack religious once finish staff prevent.,2,Point,77.18540017325473,28.498522173213022,Chattarpur,2024-10-06T08:15:55,False
poor_lighting,Item should certain station accept election why college their.,2,Point,77.21159130610053,28.52211212124158,Saket,2025-05-20T16:43:53,False
harassment,Heart Mrs form management act attorney onto seven out get and throw.,5,Point,77.2115467033352,28.645911035302714,Paharganj,2024-10-09T11:20:46,False
harassment,Later analysis value quickly direction majority serve well tough sea.,2,Point,77.25872643731037,28.735512601194593,Sonia Vihar,2025-06-01T22:42:33,True
other,Recently arm reality program left too allow play drop red interest pull.,3,Point,77.13448918936189,28.66613417776535,Zakhira Flyover,2024-07-25T13:56:37,False
other,Best professional actually maintain peace soon second history environmental loss successful.,2,Point,77.24698684164314,28.54590468658164,Sant Nagar,2024-12-20T21:58:27,False
other,Eye condition me TV them than set senior majority tonight.,4,Point,77.21569495713678,28.538899887032223,Malviya Nagar,2024-10-23T21:58:26,False
theft,Where quite institution this minute meet girl.,5,Point,77.24389186233212,28.567453740778095,Moolchand Flyover,2025-03-29T21:59:59,False
theft,Body foot structure quality ball instead nice old feeling amount dream.,4,Point,77.03678840158192,28.586749492291055,Dwarka Sec 9,2025-06-12T06:58:11,False
