type,description,severity,location.type,location.coordinates,reportedAt,verified
other,Miscellaneous safety concern reported,1,Point,"[77.291481, 28.392922]",24-06-2023 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,5,Point,"[77.358471, 28.544424]",22-10-2024 13:24,TRUE
theft,Reported theft case,4,Point,"[77.476044, 28.636189]",30-03-2025 13:24,TRUE
theft,Reported theft case,1,Point,"[77.204922, 28.659483]",16-12-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.03363, 28.420807]",12-12-2022 13:24,FALSE
other,Miscellaneous safety concern reported,1,Point,"[77.277216, 28.381081]",14-07-2023 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,3,Point,"[77.422712, 28.560388]",30-08-2023 13:24,FALSE
theft,Reported theft case,1,Point,"[77.418096, 28.674372]",21-02-2024 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.350893, 28.413031]",22-07-2024 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.347157, 28.561929]",12-04-2024 13:24,TRUE
harassment,Reported incident of harassment,5,Point,"[77.37929, 28.511952]",20-12-2022 13:24,FALSE
harassment,Reported incident of harassment,2,Point,"[77.404894, 28.562683]",03-03-2025 13:24,TRUE
theft,Reported theft case,2,Point,"[76.981477, 28.468181]",25-02-2025 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,5,Point,"[77.278847, 28.458404]",10-12-2023 13:24,TRUE
theft,Reported theft case,4,Point,"[77.244877, 28.625003]",12-04-2024 13:24,TRUE
other,Miscellaneous safety concern reported,5,Point,"[77.352772, 28.486503]",11-02-2024 13:24,TRUE
harassment,Reported incident of harassment,2,Point,"[77.063469, 28.458122]",21-11-2023 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,3,Point,"[77.225807, 28.594981]",27-10-2024 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.435504, 28.708142]",17-03-2024 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.44297, 28.716806]",28-11-2023 13:24,FALSE
theft,Reported theft case,1,Point,"[77.313586, 28.424104]",09-01-2023 13:24,FALSE
harassment,Reported incident of harassment,5,Point,"[77.203481, 28.630108]",11-03-2023 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,3,Point,"[77.161764, 28.594163]",25-08-2024 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,4,Point,"[77.350711, 28.365017]",01-02-2024 13:24,FALSE
other,Miscellaneous safety concern reported,4,Point,"[77.470576, 28.671825]",07-07-2024 13:24,TRUE
other,Miscellaneous safety concern reported,5,Point,"[77.073075, 28.457372]",16-03-2023 13:24,FALSE
other,Miscellaneous safety concern reported,3,Point,"[77.409951, 28.693474]",09-12-2023 13:24,FALSE
harassment,Reported incident of harassment,2,Point,"[77.380514, 28.542682]",11-12-2024 13:24,TRUE
harassment,Reported incident of harassment,4,Point,"[77.336927, 28.432263]",13-03-2023 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.063695, 28.488911]",14-04-2024 13:24,TRUE
harassment,Reported incident of harassment,2,Point,"[77.452007, 28.66387]",03-04-2025 13:24,FALSE
harassment,Reported incident of harassment,5,Point,"[77.217456, 28.602282]",10-07-2024 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.342117, 28.510917]",19-07-2024 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.489427, 28.683174]",02-04-2025 13:24,TRUE
harassment,Reported incident of harassment,1,Point,"[76.993748, 28.458025]",07-12-2024 13:24,TRUE
theft,Reported theft case,2,Point,"[77.418121, 28.675333]",03-10-2023 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,5,Point,"[77.416671, 28.672568]",13-05-2025 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,5,Point,"[77.31208, 28.431047]",04-08-2024 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,2,Point,"[77.161962, 28.569381]",06-01-2025 13:24,FALSE
other,Miscellaneous safety concern reported,3,Point,"[77.189177, 28.650212]",30-10-2024 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.37695, 28.581674]",12-02-2023 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,1,Point,"[77.202497, 28.601409]",18-02-2023 13:24,TRUE
theft,Reported theft case,1,Point,"[77.032076, 28.500324]",02-02-2024 13:24,FALSE
harassment,Reported incident of harassment,4,Point,"[77.246382, 28.588695]",23-05-2025 13:24,TRUE
theft,Reported theft case,4,Point,"[77.06198, 28.474661]",27-02-2024 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,4,Point,"[77.480782, 28.652256]",19-01-2023 13:24,TRUE
theft,Reported theft case,3,Point,"[77.288965, 28.39291]",10-01-2024 13:24,FALSE
other,Miscellaneous safety concern reported,3,Point,"[76.991743, 28.468203]",13-11-2023 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,4,Point,"[77.311071, 28.458673]",20-05-2023 13:24,FALSE
theft,Reported theft case,4,Point,"[77.419332, 28.649556]",10-03-2023 13:24,FALSE
other,Miscellaneous safety concern reported,2,Point,"[77.202477, 28.596756]",01-10-2024 13:24,FALSE
other,Miscellaneous safety concern reported,4,Point,"[77.491646, 28.649242]",04-12-2024 13:24,TRUE
theft,Reported theft case,2,Point,"[77.177808, 28.588752]",20-04-2023 13:24,TRUE
harassment,Reported incident of harassment,4,Point,"[77.439063, 28.658166]",21-10-2024 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.428525, 28.625923]",04-04-2025 13:24,TRUE
harassment,Reported incident of harassment,1,Point,"[77.347008, 28.37141]",22-07-2023 13:24,TRUE
other,Miscellaneous safety concern reported,5,Point,"[77.467508, 28.630067]",30-01-2023 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.345768, 28.415817]",05-04-2023 13:24,TRUE
harassment,Reported incident of harassment,2,Point,"[77.40665, 28.518288]",03-07-2023 13:24,TRUE
other,Miscellaneous safety concern reported,4,Point,"[77.36672, 28.407267]",25-06-2024 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.368066, 28.559277]",10-03-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.18754, 28.641631]",14-05-2023 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,1,Point,"[77.422548, 28.508761]",09-05-2025 13:24,FALSE
harassment,Reported incident of harassment,5,Point,"[77.303657, 28.386274]",14-12-2022 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,1,Point,"[76.992962, 28.434158]",02-05-2025 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.448012, 28.658256]",11-12-2022 13:24,TRUE
other,Miscellaneous safety concern reported,5,Point,"[77.469358, 28.677839]",17-02-2024 13:24,TRUE
other,Miscellaneous safety concern reported,5,Point,"[77.349107, 28.513947]",17-08-2024 13:24,FALSE
harassment,Reported incident of harassment,4,Point,"[77.024082, 28.467396]",25-12-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,2,Point,"[77.423843, 28.703007]",03-09-2023 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.3007, 28.408634]",05-02-2024 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.494525, 28.706523]",25-01-2023 13:24,FALSE
other,Miscellaneous safety concern reported,2,Point,"[77.341119, 28.376143]",28-03-2023 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.41115, 28.531434]",21-10-2024 13:24,FALSE
theft,Reported theft case,1,Point,"[77.061341, 28.480539]",20-02-2023 13:24,TRUE
harassment,Reported incident of harassment,5,Point,"[77.409373, 28.538456]",11-04-2025 13:24,FALSE
theft,Reported theft case,5,Point,"[77.399452, 28.487507]",19-05-2025 13:24,TRUE
theft,Reported theft case,3,Point,"[77.403282, 28.491773]",06-02-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.421899, 28.672773]",08-04-2023 13:24,TRUE
other,Miscellaneous safety concern reported,3,Point,"[77.35777, 28.486097]",08-06-2024 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,4,Point,"[77.258682, 28.594577]",11-11-2023 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.404728, 28.552219]",09-02-2025 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.16576, 28.661504]",16-03-2024 13:24,TRUE
harassment,Reported incident of harassment,1,Point,"[77.027583, 28.442018]",29-06-2024 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.028328, 28.503361]",03-06-2024 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,3,Point,"[77.324661, 28.440067]",06-12-2024 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,4,Point,"[77.075571, 28.461779]",02-08-2024 13:24,TRUE
harassment,Reported incident of harassment,1,Point,"[77.046905, 28.482082]",26-12-2022 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.192364, 28.616152]",10-04-2024 13:24,FALSE
theft,Reported theft case,2,Point,"[77.336208, 28.366396]",23-05-2024 13:24,TRUE
other,Miscellaneous safety concern reported,3,Point,"[77.343563, 28.36061]",09-06-2024 13:24,FALSE
other,Miscellaneous safety concern reported,3,Point,"[77.440116, 28.675935]",10-12-2023 13:24,TRUE
harassment,Reported incident of harassment,4,Point,"[77.414009, 28.501846]",22-05-2023 13:24,TRUE
other,Miscellaneous safety concern reported,4,Point,"[77.06419, 28.415926]",09-05-2025 13:24,FALSE
theft,Reported theft case,4,Point,"[77.283439, 28.371776]",21-02-2025 13:24,TRUE
harassment,Reported incident of harassment,5,Point,"[77.363167, 28.50515]",08-12-2023 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,1,Point,"[77.361703, 28.401621]",05-12-2024 13:24,FALSE
harassment,Reported incident of harassment,1,Point,"[77.197468, 28.571985]",11-11-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.202293, 28.59172]",09-08-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.40464, 28.630366]",20-01-2023 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.423613, 28.495865]",11-12-2022 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.059342, 28.413545]",08-04-2025 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,5,Point,"[77.414135, 28.631412]",14-08-2023 13:24,FALSE
harassment,Reported incident of harassment,4,Point,"[77.012116, 28.453213]",10-09-2023 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,1,Point,"[77.435325, 28.528652]",22-11-2024 13:24,TRUE
theft,Reported theft case,4,Point,"[77.036693, 28.444512]",22-07-2023 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,5,Point,"[77.488459, 28.664282]",16-05-2023 13:24,TRUE
other,Miscellaneous safety concern reported,2,Point,"[77.049767, 28.410129]",17-05-2024 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,1,Point,"[77.305014, 28.365095]",03-01-2024 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,4,Point,"[77.34456, 28.574709]",10-10-2024 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,5,Point,"[77.500836, 28.709663]",31-07-2023 13:24,FALSE
other,Miscellaneous safety concern reported,3,Point,"[77.282976, 28.410995]",04-04-2024 13:24,TRUE
theft,Reported theft case,4,Point,"[77.405264, 28.573561]",02-06-2024 13:24,TRUE
other,Miscellaneous safety concern reported,3,Point,"[77.03567, 28.507935]",16-05-2023 13:24,TRUE
theft,Reported theft case,5,Point,"[77.00481, 28.414963]",19-09-2024 13:24,TRUE
other,Miscellaneous safety concern reported,4,Point,"[77.268709, 28.449683]",07-07-2024 13:24,FALSE
harassment,Reported incident of harassment,1,Point,"[77.346406, 28.384475]",14-11-2024 13:24,TRUE
harassment,Reported incident of harassment,1,Point,"[77.034946, 28.500508]",08-09-2024 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,3,Point,"[77.352427, 28.410303]",17-09-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,2,Point,"[77.034421, 28.473719]",08-11-2024 13:24,FALSE
theft,Reported theft case,1,Point,"[77.335944, 28.42868]",11-11-2024 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.345581, 28.554877]",16-05-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.030417, 28.409787]",06-02-2025 13:24,TRUE
harassment,Reported incident of harassment,5,Point,"[77.250411, 28.644565]",26-02-2025 13:24,FALSE
harassment,Reported incident of harassment,5,Point,"[77.485644, 28.637122]",14-06-2023 13:24,FALSE
theft,Reported theft case,4,Point,"[77.032393, 28.482964]",11-05-2023 13:24,FALSE
other,Miscellaneous safety concern reported,2,Point,"[76.980001, 28.421506]",07-10-2023 13:24,FALSE
harassment,Reported incident of harassment,4,Point,"[77.354847, 28.581761]",10-06-2023 13:24,TRUE
theft,Reported theft case,1,Point,"[77.252957, 28.625257]",08-12-2023 13:24,TRUE
other,Miscellaneous safety concern reported,3,Point,"[77.325373, 28.399215]",22-01-2024 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,4,Point,"[77.336224, 28.412687]",14-03-2024 13:24,FALSE
other,Miscellaneous safety concern reported,5,Point,"[77.43211, 28.541424]",22-01-2025 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.403827, 28.50591]",12-04-2023 13:24,FALSE
harassment,Reported incident of harassment,3,Point,"[77.365475, 28.382612]",26-10-2024 13:24,TRUE
harassment,Reported incident of harassment,3,Point,"[77.401757, 28.496744]",08-03-2024 13:24,FALSE
other,Miscellaneous safety concern reported,1,Point,"[77.224639, 28.629638]",09-01-2025 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.478952, 28.679059]",08-09-2024 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.20159, 28.647398]",12-06-2023 13:24,FALSE
harassment,Reported incident of harassment,2,Point,"[77.364436, 28.40494]",07-03-2025 13:24,FALSE
harassment,Reported incident of harassment,5,Point,"[77.189095, 28.583109]",30-09-2024 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,4,Point,"[77.327811, 28.39305]",22-05-2025 13:24,TRUE
theft,Reported theft case,2,Point,"[77.187184, 28.574627]",04-02-2024 13:24,FALSE
theft,Reported theft case,3,Point,"[77.349257, 28.520261]",21-02-2023 13:24,TRUE
other,Miscellaneous safety concern reported,1,Point,"[77.347812, 28.540681]",06-05-2023 13:24,TRUE
theft,Reported theft case,2,Point,"[77.199307, 28.615237]",26-03-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.406549, 28.553688]",26-08-2024 13:24,TRUE
theft,Reported theft case,2,Point,"[77.401645, 28.573956]",05-01-2023 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,3,Point,"[77.173911, 28.588603]",27-05-2023 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,3,Point,"[77.482024, 28.686968]",10-02-2024 13:24,FALSE
other,Miscellaneous safety concern reported,5,Point,"[77.348491, 28.458662]",16-12-2022 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.50038, 28.677473]",04-09-2024 13:24,TRUE
theft,Reported theft case,2,Point,"[77.422233, 28.537024]",04-09-2023 13:24,TRUE
theft,Reported theft case,2,Point,"[77.358676, 28.521869]",09-09-2024 13:24,FALSE
harassment,Reported incident of harassment,5,Point,"[77.371844, 28.545622]",14-01-2024 13:24,TRUE
theft,Reported theft case,4,Point,"[77.402013, 28.526624]",22-03-2025 13:24,FALSE
theft,Reported theft case,5,Point,"[77.235164, 28.621509]",20-04-2024 13:24,FALSE
harassment,Reported incident of harassment,4,Point,"[77.280553, 28.445153]",08-07-2023 13:24,FALSE
theft,Reported theft case,3,Point,"[77.387747, 28.502572]",07-12-2024 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.399537, 28.497083]",07-11-2024 13:24,TRUE
harassment,Reported incident of harassment,1,Point,"[77.432117, 28.509979]",11-08-2024 13:24,TRUE
theft,Reported theft case,2,Point,"[77.068739, 28.481922]",02-03-2023 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,1,Point,"[77.364041, 28.4367]",19-06-2024 13:24,FALSE
theft,Reported theft case,3,Point,"[77.046567, 28.431275]",19-02-2023 13:24,FALSE
harassment,Reported incident of harassment,3,Point,"[77.042524, 28.485392]",25-03-2023 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.424505, 28.716476]",18-10-2024 13:24,TRUE
other,Miscellaneous safety concern reported,1,Point,"[77.2341, 28.644124]",04-04-2023 13:24,FALSE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.023849, 28.410866]",03-05-2024 13:24,TRUE
other,Miscellaneous safety concern reported,5,Point,"[77.4371, 28.521385]",25-11-2023 13:24,FALSE
theft,Reported theft case,4,Point,"[77.393914, 28.543029]",10-08-2024 13:24,TRUE
theft,Reported theft case,3,Point,"[77.501516, 28.704033]",29-01-2025 13:24,FALSE
theft,Reported theft case,5,Point,"[77.159448, 28.613605]",04-01-2024 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.365663, 28.514884]",27-12-2024 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,4,Point,"[77.253667, 28.603109]",12-12-2024 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,5,Point,"[77.226459, 28.638892]",25-12-2022 13:24,FALSE
theft,Reported theft case,3,Point,"[77.179884, 28.585127]",14-09-2023 13:24,TRUE
poor_lighting,Area reported to have poor street lighting,1,Point,"[77.462514, 28.660336]",11-04-2023 13:24,FALSE
unsafe_area,Known unsafe area based on prior incidents,2,Point,"[77.221151, 28.591544]",29-12-2024 13:24,TRUE
unsafe_area,Known unsafe area based on prior incidents,5,Point,"[77.448612, 28.710394]",18-01-2024 13:24,TRUE
